Name,POS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,Team
Leon Powe,PF,1.3,2.8,44.6,0.0,0.0,0.0,1.7,2.3,73.6,1.3,2.8,45.1,1.492,0.45,63,2.0,11.4,4.2,1.5,1.9,3.4,0.2,0.2,0.3,0.7,1.7,0.2,14.53,BOS
Brian Scalabrine,PF,1.4,3.5,40.3,0.8,2.0,40.0,0.3,0.4,78.3,0.6,1.5,40.7,1.131,0.52,54,17.0,19.0,4.0,0.4,1.5,1.9,1.1,0.4,0.3,0.8,2.4,1.3,6.62,BOS
Theo Ratliff,C,0.5,1.5,33.3,0.0,0.0,0.0,1.5,2.0,75.0,0.5,1.5,33.3,1.6669999999999998,0.33,2,2.0,22.0,2.5,1.0,2.5,3.5,0.0,0.5,1.5,0.5,3.0,0.0,6.91,BOS
Michael Olowokandi,C,0.8,1.9,41.3,0.0,0.0,0.0,0.1,0.1,66.7,0.8,1.9,41.3,0.87,0.41,24,0.0,9.8,1.7,0.6,1.4,2.0,0.2,0.3,0.5,0.7,2.0,0.3,4.48,BOS
Eddy Curry,NA,7.2,12.5,57.6,0.0,0.0,100.0,5.0,8.1,61.5,7.2,12.5,57.5,1.551,0.58,81,81.0,35.2,19.5,2.4,4.6,7.0,0.8,0.4,0.5,3.6,3.3,0.2,17.07,NY
Jamal Crawford,G,6.0,15.0,40.0,1.7,5.5,32.0,3.9,4.6,83.8,4.3,9.6,44.5,1.173,0.46,59,36.0,37.3,17.6,0.7,2.5,3.2,4.4,1.0,0.1,2.7,1.9,1.6,14.6,NY
Stephon Marbury,PG,5.3,12.9,41.5,1.7,4.7,35.7,4.0,5.2,76.9,3.7,8.2,44.8,1.271,0.48,74,74.0,37.1,16.4,0.5,2.4,2.9,5.4,1.0,0.1,2.4,2.5,2.3,15.36,NY
Quentin Richardson,SF,4.7,11.1,41.8,2.0,5.3,37.6,1.7,2.4,69.2,2.7,5.9,45.6,1.167,0.51,49,47.0,33.1,13.0,1.3,5.9,7.2,2.2,0.7,0.1,1.4,2.7,1.5,14.3,NY
Steve Francis,PG,3.2,7.8,40.8,1.0,2.5,37.8,4.0,4.8,82.9,2.2,5.3,42.2,1.449,0.47,44,30.0,28.1,11.3,0.8,2.8,3.6,3.9,0.9,0.3,2.3,2.9,1.7,15.19,NY
David Lee,PF,4.1,6.9,60.0,0.0,0.0,0.0,2.4,3.0,81.5,4.1,6.9,60.0,1.5530000000000002,0.6,58,12.0,29.8,10.7,3.4,7.0,10.4,1.8,0.8,0.4,1.6,2.7,1.1,20.31,NY
Nate Robinson,PG,3.5,8.2,43.4,1.3,3.3,39.0,1.7,2.2,77.7,2.3,4.8,46.5,1.2329999999999999,0.51,64,5.0,21.2,10.1,0.9,1.5,2.4,1.4,0.8,0.1,1.1,2.5,1.3,15.28,NY
Channing Frye,F,4.1,9.6,43.3,0.0,0.3,16.7,1.2,1.5,78.7,4.1,9.3,44.0,0.993,0.43,72,59.0,26.3,9.5,1.3,4.2,5.5,0.9,0.5,0.6,1.4,3.0,0.7,10.5,NY
Renaldo Balkman,SF,2.0,4.0,50.5,0.1,0.4,18.5,0.8,1.3,56.7,2.0,3.6,54.0,1.215,0.51,68,1.0,15.6,4.9,1.4,2.9,4.3,0.6,0.8,0.6,0.7,2.1,0.9,16.09,NY
Mardy Collins,PG,1.7,4.4,38.2,0.3,0.9,27.7,0.9,1.6,58.5,1.4,3.5,40.9,1.031,0.41,52,9.0,14.9,4.5,0.5,1.5,2.0,1.6,0.6,0.1,1.1,1.4,1.5,9.09,NY
Jared Jeffries,PF,1.7,3.7,46.1,0.0,0.4,10.0,0.6,1.2,45.6,1.7,3.4,50.0,1.083,0.47,55,43.0,23.8,4.1,2.0,2.3,4.3,1.2,0.8,0.5,1.1,2.7,1.1,8.65,NY
Malik Rose,PF,1.1,2.9,39.8,0.0,0.1,25.0,0.6,0.8,80.8,1.1,2.7,40.4,1.032,0.4,65,2.0,12.5,3.0,0.7,2.0,2.7,1.0,0.4,0.1,1.0,1.8,1.0,7.77,NY
Jerome James,C,0.8,1.9,41.8,0.0,0.0,0.0,0.2,0.4,55.6,0.8,1.9,41.8,0.9620000000000001,0.42,41,11.0,6.7,1.9,0.5,1.1,1.6,0.1,0.1,0.4,0.6,1.8,0.1,5.16,NY
Kelvin Cato,C,0.4,1.2,31.8,0.0,0.0,0.0,0.4,0.7,66.7,0.4,1.2,31.8,1.0,0.32,18,0.0,5.3,1.2,0.7,1.1,1.7,0.0,0.2,0.6,0.3,0.6,0.0,12.16,NY
Randolph Morris,C,0.2,1.2,16.7,0.0,0.0,0.0,0.4,1.2,33.3,0.2,1.2,16.7,0.667,0.17,5,0.0,8.8,0.8,0.2,1.6,1.8,0.2,0.4,0.2,0.4,0.8,0.5,1.54,NY
Allen Iverson,SG,10.1,24.4,41.3,0.8,3.5,22.6,10.3,11.6,88.5,9.3,20.9,44.4,1.2790000000000001,0.43,15,15.0,42.7,31.2,0.5,2.3,2.7,7.3,2.2,0.1,4.4,1.4,1.7,19.61,PHI
Andre Iguodala,F,5.8,13.0,44.7,0.6,2.0,31.0,5.9,7.3,82.0,5.2,11.0,47.2,1.399,0.47,76,76.0,40.3,18.2,1.0,4.7,5.7,5.7,2.0,0.4,3.4,2.6,1.7,18.18,PHI
Kyle Korver,G,5.0,11.4,44.0,1.8,4.1,43.0,2.6,2.8,91.4,3.2,7.3,44.6,1.263,0.52,74,1.0,30.9,14.4,0.4,3.1,3.5,1.4,0.8,0.3,1.6,2.5,0.9,14.24,PHI
Andre Miller,PG,5.4,11.6,46.4,0.0,0.3,5.3,2.8,3.5,80.8,5.4,11.3,47.7,1.172,0.47,57,56.0,37.6,13.6,1.3,3.1,4.4,7.3,1.3,0.1,2.7,2.2,2.7,16.18,PHI
Willie Green,SG,4.8,11.7,41.1,0.7,2.1,32.5,1.0,1.5,66.7,4.1,9.6,43.0,0.9670000000000001,0.44,74,36.0,24.9,11.3,0.6,1.6,2.1,1.5,0.8,0.1,1.4,1.9,1.1,10.3,PHI
Chris Webber,C,4.9,12.8,38.7,0.1,0.3,40.0,1.0,1.6,64.3,4.8,12.5,38.7,0.861,0.39,18,18.0,30.2,11.0,2.1,6.2,8.3,3.4,1.0,0.8,1.8,2.0,1.8,16.02,PHI
Samuel Dalembert,C,4.3,8.0,54.1,0.0,0.0,0.0,2.0,2.7,74.6,4.3,8.0,54.3,1.3359999999999999,0.54,82,82.0,30.9,10.7,2.9,6.0,8.9,0.8,0.6,1.9,2.0,3.5,0.4,16.11,PHI
Joe Smith,PF,3.5,7.9,44.5,0.0,0.1,0.0,2.1,2.5,84.6,3.5,7.9,44.9,1.159,0.45,54,11.0,25.1,9.2,2.0,4.7,6.7,0.9,0.6,0.4,1.2,2.3,0.7,13.95,PHI
Rodney Carney,SG,2.7,5.9,46.4,0.4,1.1,34.7,0.8,1.3,60.9,2.3,4.8,49.1,1.128,0.5,67,35.0,17.4,6.6,0.6,1.3,1.9,0.4,0.6,0.3,0.6,1.8,0.6,11.38,PHI
Steven Hunter,C,2.7,4.7,57.7,0.0,0.0,0.0,1.1,2.2,49.0,2.7,4.7,57.7,1.38,0.58,70,41.0,22.9,6.4,1.6,3.2,4.8,0.4,0.2,1.1,0.9,2.0,0.4,12.37,PHI
Shavlik Randolph,PF,1.8,3.7,47.9,0.0,0.0,0.0,0.9,1.7,54.5,1.8,3.7,47.9,1.208,0.48,13,6.0,13.8,4.5,1.5,2.7,4.2,0.3,0.5,0.8,0.7,1.8,0.4,15.22,PHI
Lou Williams,SG,1.5,3.5,44.1,0.2,0.6,32.4,1.0,1.5,69.6,1.3,2.9,46.6,1.242,0.47,61,0.0,11.3,4.3,0.3,0.9,1.1,1.8,0.4,0.0,0.8,0.7,2.4,14.64,PHI
Kevin Ollie,PG,1.5,3.5,43.3,0.0,0.0,0.0,0.7,0.8,82.2,1.5,3.5,43.8,1.064,0.43,53,23.0,17.3,3.8,0.2,1.2,1.4,2.5,0.4,0.0,0.9,1.4,2.8,8.44,PHI
Alan Henderson,PF,1.1,1.8,64.2,0.0,0.0,0.0,0.9,1.2,70.2,1.1,1.8,64.2,1.776,0.64,38,5.0,11.0,3.1,1.3,1.6,2.8,0.3,0.2,0.3,0.3,1.6,0.8,15.73,PHI
Bobby Jones,SF,1.0,2.1,46.2,0.0,0.2,11.1,0.5,0.9,56.1,1.0,1.9,50.0,1.183,0.47,44,5.0,7.6,2.5,0.5,0.8,1.3,0.4,0.3,0.0,0.4,1.3,0.9,9.37,PHI
Lou Amundson,PF,0.6,1.5,40.0,0.0,0.0,0.0,0.4,1.0,40.0,0.6,1.5,40.0,1.067,0.4,10,0.0,8.7,1.6,1.3,1.5,2.8,0.1,0.1,0.8,0.5,1.5,0.2,9.42,PHI
Ivan McFarlin,PF,0.5,1.2,38.5,0.0,0.1,0.0,0.5,0.6,71.4,0.5,1.1,41.7,1.1540000000000001,0.38,11,0.0,3.7,1.4,0.6,0.4,1.0,0.1,0.0,0.0,0.1,0.7,1.0,12.24,PHI
Steven Smith,SF,0.3,1.0,25.0,0.0,0.0,0.0,0.1,0.3,50.0,0.3,1.0,25.0,0.625,0.25,8,0.0,3.5,0.6,0.1,0.6,0.8,0.0,0.1,0.0,0.3,0.5,0.0,-1.83,PHI
Chris Bosh,PF,6.0,15.2,39.6,0.2,0.8,20.0,5.3,6.3,84.2,5.8,14.3,40.7,1.1540000000000001,0.4,6,6.0,37.0,17.5,1.2,7.8,9.0,2.5,0.8,1.8,2.0,3.2,1.3,0.0,TOR
T.J. Ford,PG,6.2,12.7,48.7,0.8,1.7,50.0,2.8,3.5,81.0,5.3,11.0,48.5,1.263,0.52,6,5.0,22.7,16.0,0.8,0.8,1.7,4.0,1.2,0.3,2.3,1.2,1.7,0.0,TOR
Anthony Parker,SG,4.3,10.3,41.9,1.3,3.3,40.0,5.2,6.5,79.5,3.0,7.0,42.9,1.4680000000000002,0.48,6,6.0,40.0,15.2,0.5,4.8,5.3,1.0,1.5,0.3,1.2,3.0,0.9,0.0,TOR
Jose Calderon,G,5.8,11.5,50.7,0.5,2.0,25.0,0.8,1.0,83.3,5.3,9.5,56.1,1.13,0.53,6,1.0,24.3,13.0,0.3,1.3,1.7,5.3,0.8,0.0,2.5,2.0,2.1,0.0,TOR
Andrea Bargnani,C,3.7,7.7,47.8,1.2,2.8,41.2,2.5,3.2,78.9,2.5,4.8,51.7,1.435,0.55,6,3.0,30.2,11.0,0.5,3.5,4.0,1.0,0.8,0.5,1.2,2.7,0.9,0.0,TOR
Morris Peterson,SG,2.5,4.8,51.7,1.0,2.0,50.0,0.8,1.0,83.3,1.5,2.8,52.9,1.4140000000000001,0.62,6,2.0,30.5,6.8,0.8,3.7,4.5,0.3,0.3,0.3,1.0,3.3,0.3,0.0,TOR
Rasho Nesterovic,C,1.4,3.0,46.7,0.0,0.0,0.0,0.6,0.6,100.0,1.4,3.0,46.7,1.133,0.47,5,4.0,14.2,3.4,2.0,2.6,4.6,0.6,0.0,0.4,0.8,0.8,0.8,0.0,TOR
Juan Dixon,SG,1.3,3.5,38.1,0.3,1.3,25.0,0.0,0.0,0.0,1.0,2.2,46.2,0.857,0.43,6,0.0,10.5,3.0,0.0,0.7,0.7,0.5,1.2,0.0,1.7,1.0,0.3,0.0,TOR
Joey Graham,SF,1.0,3.5,28.6,0.0,0.2,0.0,0.7,0.8,80.0,1.0,3.3,30.0,0.762,0.29,6,3.0,18.2,2.7,0.2,3.2,3.3,0.3,0.7,0.0,1.0,2.0,0.3,0.0,TOR
Luke Jackson,SF,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,3,0.0,3.7,2.0,0.3,1.3,1.7,0.3,0.3,0.0,0.3,1.0,1.0,0.0,TOR
Kris Humphries,PF,0.5,1.5,33.3,0.0,0.0,0.0,0.5,1.3,37.5,0.5,1.5,33.3,1.0,0.33,6,0.0,11.5,1.5,1.2,1.7,2.8,0.2,0.2,0.3,0.5,1.8,0.3,0.0,TOR
Darrick Martin,PG,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,2,0.0,4.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,inf,0.0,TOR
Baron Davis,PG,8.9,17.4,51.3,2.3,6.1,37.3,5.2,6.7,77.0,6.6,11.3,58.9,1.455,0.58,11,11.0,40.5,25.3,1.0,3.5,4.5,6.5,2.9,0.6,2.9,4.2,2.3,0.0,GS
Stephen Jackson,SF,5.5,14.6,37.9,2.4,6.5,36.1,6.5,7.9,81.6,3.2,8.1,39.3,1.36,0.46,11,11.0,41.3,19.9,0.5,3.1,3.6,3.6,2.0,0.7,3.7,3.5,1.0,0.0,GS
Jason Richardson,SG,7.4,15.5,47.6,2.6,7.5,35.4,1.7,2.5,70.4,4.7,8.0,59.1,1.235,0.56,11,11.0,38.9,19.1,2.2,4.5,6.7,2.0,1.3,0.5,2.2,3.5,0.9,0.0,GS
Matt Barnes,SF,4.1,9.1,45.0,1.7,4.1,42.2,1.2,1.6,72.2,2.4,5.0,47.3,1.22,0.55,11,3.0,30.0,11.1,2.4,3.4,5.7,2.4,1.5,0.4,1.8,4.0,1.3,0.0,GS
Al Harrington,PF,3.5,8.9,39.8,1.4,3.5,39.5,1.7,2.7,63.3,2.2,5.5,40.0,1.143,0.47,11,5.0,23.8,10.2,1.5,3.1,4.6,0.5,0.5,0.6,0.9,3.6,0.6,0.0,GS
Monta Ellis,SG,2.9,7.5,39.0,0.1,0.8,11.1,2.1,2.5,82.1,2.8,6.6,42.5,1.073,0.4,11,6.0,21.6,8.0,0.7,1.5,2.3,0.9,0.9,0.2,1.8,2.1,0.5,0.0,GS
Andris Biedrins,C,2.5,3.4,73.0,0.0,0.0,0.0,1.5,2.7,53.3,2.5,3.4,73.0,1.892,0.73,11,8.0,24.3,6.4,1.7,4.5,6.3,0.5,0.7,1.5,0.8,2.6,0.6,0.0,GS
Mickael Pietrus,SF,1.5,4.5,34.7,0.6,2.5,25.9,2.3,3.3,69.4,0.9,2.0,45.5,1.347,0.42,11,0.0,19.0,6.0,1.2,2.6,3.8,0.5,0.5,0.8,0.6,2.9,0.9,0.0,GS
Adonal Foyle,C,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,100.0,2.0,1.0,3,0.0,2.0,0.7,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GS
Kelenna Azubuike,SF,0.2,0.5,33.3,0.0,0.2,0.0,0.3,0.3,100.0,0.2,0.3,50.0,1.3330000000000002,0.33,6,0.0,2.5,0.7,0.2,0.5,0.7,0.0,0.2,0.0,0.0,0.2,0.0,0.0,GS
Josh Powell,PF,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,50.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.5,0.3,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,GS
Sarunas Jasikevicius,PG,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.5,50.0,0.0,0.3,0.0,1.0,0.0,4,0.0,1.5,0.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3,inf,0.0,GS
Elton Brand,PF,8.1,15.1,53.3,0.0,0.0,100.0,4.4,5.8,76.1,8.1,15.1,53.2,1.3559999999999999,0.53,80,80.0,38.5,20.5,3.4,6.0,9.3,2.9,1.0,2.2,2.5,3.0,1.2,23.17,LAC
Corey Maggette,SF,4.9,10.8,45.4,0.2,0.9,20.0,6.9,8.4,82.0,4.7,9.9,47.6,1.567,0.46,75,31.0,30.5,16.9,1.2,4.7,5.9,2.8,0.9,0.2,2.7,3.3,1.0,18.67,LAC
Cuttino Mobley,SG,5.0,11.3,44.0,1.3,3.2,41.1,2.6,3.1,83.7,3.7,8.2,45.1,1.2209999999999999,0.5,78,73.0,36.4,13.8,0.7,2.8,3.4,2.5,1.2,0.3,1.9,2.4,1.4,12.52,LAC
Sam Cassell,PG,4.5,10.8,41.8,0.6,1.9,29.4,2.8,3.1,87.9,3.9,8.9,44.4,1.1420000000000001,0.44,58,30.0,24.3,12.3,0.5,2.4,2.9,4.7,0.5,0.1,1.7,2.2,2.7,17.07,LAC
Tim Thomas,PF,3.9,9.5,41.4,1.8,4.7,38.2,1.3,1.9,70.8,2.1,4.8,44.4,1.156,0.51,76,24.0,27.0,11.0,0.8,4.1,5.0,2.3,0.7,0.4,1.4,3.0,1.6,13.67,LAC
Chris Kaman,C,3.9,8.7,45.1,0.0,0.0,0.0,2.2,3.0,74.1,3.9,8.7,45.2,1.156,0.45,75,66.0,29.0,10.1,2.1,5.7,7.8,1.1,0.5,1.5,2.0,3.3,0.5,12.97,LAC
Shaun Livingston,G,3.9,8.3,46.3,0.1,0.3,31.3,1.5,2.1,70.7,3.8,8.0,46.9,1.12,0.47,54,31.0,29.8,9.3,1.0,2.4,3.4,5.1,1.1,0.5,2.0,2.5,2.5,13.7,LAC
Jason Hart,PG,3.7,8.4,43.8,0.2,1.0,17.4,1.4,1.6,88.9,3.5,7.4,47.4,1.062,0.45,23,22.0,32.4,9.0,0.5,3.1,3.6,4.0,1.8,0.0,1.5,2.6,2.7,12.28,LAC
Quinton Ross,SF,2.2,4.7,46.7,0.0,0.1,20.0,0.8,1.1,78.2,2.2,4.6,47.4,1.119,0.47,81,43.0,21.0,5.2,0.7,1.6,2.3,1.1,0.9,0.4,0.4,2.2,2.6,10.54,LAC
Daniel Ewing,PG,1.1,2.6,40.4,0.2,0.7,31.8,0.6,0.7,77.8,0.8,1.9,43.6,1.112,0.45,61,3.0,11.7,2.9,0.1,1.0,1.2,1.5,0.5,0.1,0.8,1.0,1.8,9.29,LAC
Aaron Williams,C,0.8,1.4,54.7,0.0,0.0,0.0,0.5,0.6,81.8,0.8,1.4,55.8,1.4340000000000002,0.55,38,7.0,9.8,2.0,0.7,1.5,2.2,0.2,0.2,0.4,0.5,1.5,0.4,9.3,LAC
Doug Christie,SG,0.7,2.4,29.4,0.1,0.9,16.7,0.3,0.4,66.7,0.6,1.6,36.4,0.765,0.32,7,0.0,11.7,1.9,0.4,1.1,1.6,1.1,0.4,0.1,0.7,1.6,1.6,4.11,LAC
Paul Davis,C,0.7,1.7,42.3,0.0,0.0,0.0,0.2,0.3,70.0,0.7,1.7,42.3,0.981,0.42,31,0.0,5.8,1.6,0.7,0.7,1.4,0.2,0.2,0.2,0.3,0.9,0.9,11.25,LAC
James Singleton,F,0.6,1.5,36.6,0.1,0.3,21.4,0.4,0.5,75.9,0.5,1.3,39.7,1.037,0.38,53,0.0,7.1,1.6,0.7,1.3,2.0,0.3,0.3,0.3,0.3,0.8,1.0,11.64,LAC
Yaroslav Korolev,SF,0.4,1.6,25.0,0.1,0.5,20.0,0.3,0.6,50.0,0.3,1.1,27.3,0.75,0.28,10,0.0,4.1,1.2,0.1,0.2,0.3,0.4,0.3,0.0,0.1,0.0,4.0,7.81,LAC
Alvin Williams,PG,0.0,1.0,0.0,0.0,0.5,0.0,1.0,2.0,50.0,0.0,0.5,0.0,1.0,0.0,2,0.0,5.0,1.0,0.5,0.0,0.5,1.5,1.0,0.0,1.5,0.0,1.0,6.63,LAC
Luke Jackson,SF,0.3,2.7,12.5,0.3,1.3,25.0,0.0,0.0,0.0,0.0,1.3,0.0,0.375,0.19,3,0.0,5.3,1.0,0.0,0.3,0.3,1.3,0.0,0.0,0.3,1.0,4.0,10.3,LAC
Von Wafer,SG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.77,LAC
Will Conroy,PG,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,4,0.0,8.8,0.0,0.5,0.8,1.3,2.0,0.0,0.0,0.5,1.5,4.0,1.07,LAC
Kobe Bryant,SF,12.0,26.0,46.2,2.0,5.6,35.7,6.8,7.4,91.9,10.0,20.4,49.0,1.262,0.5,5,5.0,43.0,32.8,0.2,5.0,5.2,4.4,1.0,0.4,4.4,2.0,1.0,0.0,LAL
Lamar Odom,PF,8.2,17.0,48.2,0.6,2.2,27.3,2.4,4.8,50.0,7.6,14.8,51.4,1.141,0.5,5,5.0,38.4,19.4,4.0,9.0,13.0,2.2,0.4,1.2,2.0,3.4,1.1,0.0,LAL
Kwame Brown,C,3.8,7.2,52.8,0.0,0.0,0.0,1.0,1.8,55.6,3.8,7.2,52.8,1.194,0.53,5,5.0,26.6,8.6,2.6,3.0,5.6,0.2,0.2,0.8,1.8,3.2,0.1,0.0,LAL
Luke Walton,SF,2.8,7.2,38.9,1.0,2.4,41.7,0.6,0.8,75.0,1.8,4.8,37.5,1.0,0.46,5,5.0,25.6,7.2,1.8,2.4,4.2,2.6,1.4,0.2,3.0,2.6,0.9,0.0,LAL
Jordan Farmar,PG,2.4,5.6,42.9,0.4,2.0,20.0,1.2,1.4,85.7,2.0,3.6,55.6,1.143,0.46,5,5.0,22.8,6.4,0.2,2.6,2.8,1.6,1.2,0.2,1.0,1.8,1.6,0.0,LAL
Maurice Evans,SG,2.0,5.2,38.5,1.0,2.6,38.5,0.0,0.0,0.0,1.0,2.6,38.5,0.9620000000000001,0.48,5,0.0,16.4,5.0,0.6,1.0,1.6,0.6,0.4,0.0,0.0,0.8,inf,0.0,LAL
Shammond Williams,PG,2.0,5.0,40.0,0.5,2.0,25.0,0.0,0.0,0.0,1.5,3.0,50.0,0.9,0.45,4,0.0,20.0,4.5,0.5,0.3,0.8,1.8,0.0,0.3,0.5,1.5,3.5,0.0,LAL
Ronny Turiaf,C,1.3,3.5,35.7,0.0,0.0,0.0,1.8,2.5,70.0,1.3,3.5,35.7,1.214,0.36,4,0.0,12.0,4.3,1.5,1.5,3.0,0.3,0.5,0.3,0.3,2.0,1.0,0.0,LAL
Andrew Bynum,C,1.6,3.0,53.3,0.0,0.0,0.0,0.8,2.0,40.0,1.6,3.0,53.3,1.3330000000000002,0.53,5,0.0,11.0,4.0,1.6,3.0,4.6,0.0,0.0,0.4,0.4,1.4,0.0,0.0,LAL
Brian Cook,PF,1.2,3.6,33.3,0.6,1.4,42.9,0.6,0.6,100.0,0.6,2.2,27.3,1.0,0.42,5,0.0,10.2,3.6,0.4,0.8,1.2,0.0,0.0,0.2,0.4,2.6,0.0,0.0,LAL
Sasha Vujacic,SG,1.3,2.3,55.6,0.3,1.0,25.0,0.0,0.0,0.0,1.0,1.3,80.0,1.222,0.61,4,0.0,10.8,2.8,0.5,0.5,1.0,0.8,0.3,0.0,0.8,1.0,1.0,0.0,LAL
Smush Parker,PG,0.4,2.6,15.4,0.2,1.2,16.7,0.8,0.8,100.0,0.2,1.4,14.3,0.6920000000000001,0.19,5,0.0,11.8,1.8,0.8,0.6,1.4,0.6,0.6,0.2,0.6,1.6,1.0,0.0,LAL
Amar'e Stoudemire,C,9.1,17.4,52.3,0.1,0.3,33.3,7.0,9.1,76.9,9.0,17.1,52.6,1.454,0.53,10,10.0,34.3,25.3,3.0,9.1,12.1,0.6,1.3,1.9,1.9,3.9,0.3,0.0,PHX
Steve Nash,PG,6.7,14.5,46.3,1.7,3.5,48.7,3.7,4.2,89.1,5.0,11.0,45.5,1.3,0.52,11,11.0,37.5,18.9,0.4,2.8,3.2,13.3,0.4,0.1,4.4,1.9,3.0,0.0,PHX
Shawn Marion,SG,6.9,13.8,50.0,1.1,3.1,35.3,2.0,3.0,66.7,5.8,10.7,54.2,1.224,0.54,11,11.0,41.4,16.9,2.5,7.9,10.4,1.2,1.5,1.7,1.1,2.5,1.1,0.0,PHX
Leandro Barbosa,G,5.8,14.4,40.5,1.6,5.4,30.5,2.5,3.5,71.8,4.2,9.0,46.5,1.101,0.46,11,1.0,31.7,15.8,0.6,2.8,3.5,2.2,1.1,0.2,2.0,2.7,1.1,0.0,PHX
Raja Bell,SG,3.6,7.9,46.0,1.8,4.1,44.4,1.1,1.3,85.7,1.8,3.8,47.6,1.287,0.57,11,11.0,39.8,10.2,0.5,2.5,3.0,1.8,0.9,0.2,1.4,3.6,1.3,0.0,PHX
